Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees
2010,Argentina,Colombia,ARG,COL,403
2010,Australia,Colombia,AUS,COL,148
2010,Austria,Colombia,AUT,COL,22
2010,Belgium,Colombia,BEL,COL,33
2010,"Bolivia (Plurinational State of)",Colombia,BOL,COL,127
2010,Brazil,Colombia,BRA,COL,602
2010,Canada,Colombia,CAN,COL,16054
2010,Chile,Colombia,CHL,COL,884
2010,Colombia,Colombia,COL,COL,0
2010,"Costa Rica",Colombia,CRI,COL,10214
2010,Cuba,Colombia,CUB,COL,5
2010,Denmark,Colombia,DNK,COL,7
2010,Ecuador,Colombia,ECU,COL,120403
2010,Finland,Colombia,FIN,COL,13
2010,France,Colombia,FRA,COL,436
2010,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,650
2010,Germany,Colombia,DEU,COL,253
2010,Guatemala,Colombia,GTM,COL,5
2010,Iceland,Colombia,ISL,COL,6
2010,Israel,Colombia,ISR,COL,0
2010,Italy,Colombia,ITA,COL,426
2010,Mexico,Colombia,MEX,COL,233
2010,"Netherlands (Kingdom of the)",Colombia,NLD,COL,307
2010,Nicaragua,Colombia,NIC,COL,6
2010,Norway,Colombia,NOR,COL,29
2010,"New Zealand",Colombia,NZL,COL,36
2010,Panama,Colombia,PAN,COL,15432
2010,Paraguay,Colombia,PRY,COL,31
2010,Peru,Colombia,PER,COL,307
2010,Portugal,Colombia,PRT,COL,63
2010,"El Salvador",Colombia,SLV,COL,5
2010,Spain,Colombia,ESP,COL,782
2010,Sweden,Colombia,SWE,COL,186
2010,Switzerland,Colombia,CHE,COL,310
2010,"Syrian Arab Rep.",Colombia,SYR,COL,0
2010,"Trinidad and Tobago",Colombia,TTO,COL,5
2010,Uruguay,Colombia,URY,COL,82
2010,"United States of America",Colombia,USA,COL,25607
2010,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,201467
2011,Aruba,Colombia,ABW,COL,0
2011,Argentina,Colombia,ARG,COL,456
2011,Australia,Colombia,AUS,COL,133
2011,Austria,Colombia,AUT,COL,20
2011,Belgium,Colombia,BEL,COL,39
2011,"Bolivia (Plurinational State of)",Colombia,BOL,COL,148
2011,Brazil,Colombia,BRA,COL,654
2011,Canada,Colombia,CAN,COL,17243
2011,Chile,Colombia,CHL,COL,924
2011,Colombia,Colombia,COL,COL,0
2011,"Costa Rica",Colombia,CRI,COL,10297
2011,Cuba,Colombia,CUB,COL,5
2011,"Curacao ",Colombia,CUW,COL,0
2011,Denmark,Colombia,DNK,COL,0
2011,Ecuador,Colombia,ECU,COL,122587
2011,Finland,Colombia,FIN,COL,11
2011,France,Colombia,FRA,COL,455
2011,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,564
2011,Germany,Colombia,DEU,COL,242
2011,Guatemala,Colombia,GTM,COL,5
2011,"China, Hong Kong SAR",Colombia,HKG,COL,0
2011,Honduras,Colombia,HND,COL,5
2011,Israel,Colombia,ISR,COL,0
2011,Italy,Colombia,ITA,COL,387
2011,Mexico,Colombia,MEX,COL,252
2011,"Netherlands (Kingdom of the)",Colombia,NLD,COL,300
2011,Nicaragua,Colombia,NIC,COL,8
2011,Norway,Colombia,NOR,COL,32
2011,"New Zealand",Colombia,NZL,COL,32
2011,Panama,Colombia,PAN,COL,15598
2011,Paraguay,Colombia,PRY,COL,40
2011,Peru,Colombia,PER,COL,308
2011,Portugal,Colombia,PRT,COL,71
2011,"El Salvador",Colombia,SLV,COL,5
2011,Spain,Colombia,ESP,COL,664
2011,Sweden,Colombia,SWE,COL,105
2011,Switzerland,Colombia,CHE,COL,324
2011,"Trinidad and Tobago",Colombia,TTO,COL,5
2011,Uruguay,Colombia,URY,COL,86
2011,"United States of America",Colombia,USA,COL,22004
2011,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,201941
2012,Aruba,Colombia,ABW,COL,0
2012,Argentina,Colombia,ARG,COL,497
2012,Australia,Colombia,AUS,COL,118
2012,Austria,Colombia,AUT,COL,19
2012,Belgium,Colombia,BEL,COL,39
2012,"Bolivia (Plurinational State of)",Colombia,BOL,COL,168
2012,Brazil,Colombia,BRA,COL,742
2012,Canada,Colombia,CAN,COL,17563
2012,Chile,Colombia,CHL,COL,942
2012,Colombia,Colombia,COL,COL,0
2012,"Costa Rica",Colombia,CRI,COL,10305
2012,"Curacao ",Colombia,CUW,COL,6
2012,Ecuador,Colombia,ECU,COL,122964
2012,Finland,Colombia,FIN,COL,0
2012,France,Colombia,FRA,COL,476
2012,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,341
2012,Germany,Colombia,DEU,COL,241
2012,Guatemala,Colombia,GTM,COL,7
2012,"China, Hong Kong SAR",Colombia,HKG,COL,0
2012,Honduras,Colombia,HND,COL,5
2012,Italy,Colombia,ITA,COL,373
2012,Mexico,Colombia,MEX,COL,247
2012,"Netherlands (Kingdom of the)",Colombia,NLD,COL,295
2012,Nicaragua,Colombia,NIC,COL,8
2012,Norway,Colombia,NOR,COL,27
2012,"New Zealand",Colombia,NZL,COL,17
2012,Panama,Colombia,PAN,COL,15723
2012,Paraguay,Colombia,PRY,COL,40
2012,Peru,Colombia,PER,COL,413
2012,Portugal,Colombia,PRT,COL,76
2012,"El Salvador",Colombia,SLV,COL,5
2012,Spain,Colombia,ESP,COL,637
2012,Sweden,Colombia,SWE,COL,60
2012,Switzerland,Colombia,CHE,COL,327
2012,"Syrian Arab Rep.",Colombia,SYR,COL,0
2012,"Trinidad and Tobago",Colombia,TTO,COL,8
2012,Uruguay,Colombia,URY,COL,94
2012,"United States of America",Colombia,USA,COL,17766
2012,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,203563
2013,Aruba,Colombia,ABW,COL,0
2013,Argentina,Colombia,ARG,COL,526
2013,Australia,Colombia,AUS,COL,124
2013,Austria,Colombia,AUT,COL,19
2013,Belgium,Colombia,BEL,COL,28
2013,"Bolivia (Plurinational State of)",Colombia,BOL,COL,178
2013,Brazil,Colombia,BRA,COL,1147
2013,Canada,Colombia,CAN,COL,17381
2013,Chile,Colombia,CHL,COL,977
2013,Colombia,Colombia,COL,COL,0
2013,"Costa Rica",Colombia,CRI,COL,16586
2013,"Curacao ",Colombia,CUW,COL,6
2013,"Dominican Rep.",Colombia,DOM,COL,0
2013,Ecuador,Colombia,ECU,COL,122359
2013,France,Colombia,FRA,COL,480
2013,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,162
2013,Germany,Colombia,DEU,COL,70
2013,Guatemala,Colombia,GTM,COL,6
2013,"China, Hong Kong SAR",Colombia,HKG,COL,0
2013,Honduras,Colombia,HND,COL,5
2013,Italy,Colombia,ITA,COL,407
2013,Mexico,Colombia,MEX,COL,255
2013,"Netherlands (Kingdom of the)",Colombia,NLD,COL,281
2013,Nicaragua,Colombia,NIC,COL,9
2013,Norway,Colombia,NOR,COL,24
2013,"New Zealand",Colombia,NZL,COL,14
2013,Panama,Colombia,PAN,COL,15957
2013,Paraguay,Colombia,PRY,COL,40
2013,Peru,Colombia,PER,COL,436
2013,Portugal,Colombia,PRT,COL,77
2013,"El Salvador",Colombia,SLV,COL,5
2013,Spain,Colombia,ESP,COL,497
2013,Sweden,Colombia,SWE,COL,55
2013,Switzerland,Colombia,CHE,COL,308
2013,"Trinidad and Tobago",Colombia,TTO,COL,5
2013,Uruguay,Colombia,URY,COL,115
2013,"United States of America",Colombia,USA,COL,13913
2013,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,204259
2014,Aruba,Colombia,ABW,COL,0
2014,Argentina,Colombia,ARG,COL,551
2014,Australia,Colombia,AUS,COL,135
2014,Austria,Colombia,AUT,COL,19
2014,Belgium,Colombia,BEL,COL,28
2014,"Bolivia (Plurinational State of)",Colombia,BOL,COL,184
2014,Brazil,Colombia,BRA,COL,1200
2014,Canada,Colombia,CAN,COL,16428
2014,Chile,Colombia,CHL,COL,996
2014,Colombia,Colombia,COL,COL,0
2014,"Costa Rica",Colombia,CRI,COL,16623
2014,"Curacao ",Colombia,CUW,COL,27
2014,Ecuador,Colombia,ECU,COL,121317
2014,France,Colombia,FRA,COL,470
2014,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,105
2014,Germany,Colombia,DEU,COL,63
2014,Guatemala,Colombia,GTM,COL,6
2014,"China, Hong Kong SAR",Colombia,HKG,COL,0
2014,Honduras,Colombia,HND,COL,5
2014,Iceland,Colombia,ISL,COL,0
2014,Italy,Colombia,ITA,COL,475
2014,Mexico,Colombia,MEX,COL,255
2014,"Netherlands (Kingdom of the)",Colombia,NLD,COL,273
2014,Nicaragua,Colombia,NIC,COL,10
2014,Norway,Colombia,NOR,COL,16
2014,"New Zealand",Colombia,NZL,COL,10
2014,Panama,Colombia,PAN,COL,15551
2014,Paraguay,Colombia,PRY,COL,39
2014,Peru,Colombia,PER,COL,507
2014,Portugal,Colombia,PRT,COL,77
2014,"El Salvador",Colombia,SLV,COL,5
2014,Spain,Colombia,ESP,COL,364
2014,Sweden,Colombia,SWE,COL,41
2014,Switzerland,Colombia,CHE,COL,302
2014,"Trinidad and Tobago",Colombia,TTO,COL,8
2014,Uruguay,Colombia,URY,COL,130
2014,"United States of America",Colombia,USA,COL,10552
2014,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,173519
2015,Argentina,Colombia,ARG,COL,541
2015,Australia,Colombia,AUS,COL,132
2015,Austria,Colombia,AUT,COL,11
2015,Belgium,Colombia,BEL,COL,36
2015,"Bolivia (Plurinational State of)",Colombia,BOL,COL,193
2015,Brazil,Colombia,BRA,COL,1280
2015,Canada,Colombia,CAN,COL,13666
2015,Chile,Colombia,CHL,COL,1054
2015,Colombia,Colombia,COL,COL,0
2015,"Costa Rica",Colombia,CRI,COL,2247
2015,"Curacao ",Colombia,CUW,COL,34
2015,"Dominican Rep.",Colombia,DOM,COL,0
2015,Ecuador,Colombia,ECU,COL,120685
2015,France,Colombia,FRA,COL,475
2015,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,60
2015,Germany,Colombia,DEU,COL,61
2015,Guatemala,Colombia,GTM,COL,6
2015,"China, Hong Kong SAR",Colombia,HKG,COL,0
2015,Italy,Colombia,ITA,COL,506
2015,Mexico,Colombia,MEX,COL,264
2015,"Netherlands (Kingdom of the)",Colombia,NLD,COL,135
2015,Nicaragua,Colombia,NIC,COL,6
2015,Norway,Colombia,NOR,COL,11
2015,"New Zealand",Colombia,NZL,COL,21
2015,Panama,Colombia,PAN,COL,15593
2015,Paraguay,Colombia,PRY,COL,34
2015,Peru,Colombia,PER,COL,559
2015,Portugal,Colombia,PRT,COL,88
2015,"El Salvador",Colombia,SLV,COL,5
2015,Spain,Colombia,ESP,COL,240
2015,Sweden,Colombia,SWE,COL,31
2015,Switzerland,Colombia,CHE,COL,274
2015,"Trinidad and Tobago",Colombia,TTO,COL,12
2015,Uruguay,Colombia,URY,COL,140
2015,"United States of America",Colombia,USA,COL,8043
2015,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,173673
2016,Argentina,Colombia,ARG,COL,542
2016,Australia,Colombia,AUS,COL,125
2016,Austria,Colombia,AUT,COL,0
2016,Belgium,Colombia,BEL,COL,33
2016,"Bolivia (Plurinational State of)",Colombia,BOL,COL,195
2016,Brazil,Colombia,BRA,COL,1288
2016,Canada,Colombia,CAN,COL,8228
2016,China,Colombia,CHN,COL,0
2016,Chile,Colombia,CHL,COL,1062
2016,Colombia,Colombia,COL,COL,0
2016,"Costa Rica",Colombia,CRI,COL,2335
2016,"Curacao ",Colombia,CUW,COL,35
2016,Denmark,Colombia,DNK,COL,0
2016,"Dominican Rep.",Colombia,DOM,COL,0
2016,Ecuador,Colombia,ECU,COL,101161
2016,France,Colombia,FRA,COL,472
2016,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,54
2016,Germany,Colombia,DEU,COL,65
2016,Guatemala,Colombia,GTM,COL,6
2016,Israel,Colombia,ISR,COL,0
2016,Italy,Colombia,ITA,COL,368
2016,Mexico,Colombia,MEX,COL,276
2016,"Netherlands (Kingdom of the)",Colombia,NLD,COL,69
2016,Nicaragua,Colombia,NIC,COL,6
2016,Norway,Colombia,NOR,COL,15
2016,"New Zealand",Colombia,NZL,COL,24
2016,Panama,Colombia,PAN,COL,15614
2016,Paraguay,Colombia,PRY,COL,35
2016,Peru,Colombia,PER,COL,591
2016,Portugal,Colombia,PRT,COL,90
2016,"South Africa",Colombia,ZAF,COL,0
2016,"El Salvador",Colombia,SLV,COL,5
2016,Spain,Colombia,ESP,COL,197
2016,Sweden,Colombia,SWE,COL,31
2016,Switzerland,Colombia,CHE,COL,266
2016,"Trinidad and Tobago",Colombia,TTO,COL,13
2016,Uruguay,Colombia,URY,COL,135
2016,"United States of America",Colombia,USA,COL,5803
2016,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,171920
2017,Argentina,Colombia,ARG,COL,544
2017,Australia,Colombia,AUS,COL,116
2017,Austria,Colombia,AUT,COL,0
2017,Belgium,Colombia,BEL,COL,33
2017,"Bolivia (Plurinational State of)",Colombia,BOL,COL,213
2017,Brazil,Colombia,BRA,COL,1291
2017,Canada,Colombia,CAN,COL,8049
2017,Chile,Colombia,CHL,COL,1117
2017,Colombia,Colombia,COL,COL,0
2017,"Costa Rica",Colombia,CRI,COL,2340
2017,"Curacao ",Colombia,CUW,COL,45
2017,Denmark,Colombia,DNK,COL,5
2017,"Dominican Rep.",Colombia,DOM,COL,0
2017,Ecuador,Colombia,ECU,COL,46616
2017,France,Colombia,FRA,COL,488
2017,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,40
2017,Germany,Colombia,DEU,COL,67
2017,Guatemala,Colombia,GTM,COL,8
2017,Israel,Colombia,ISR,COL,0
2017,Italy,Colombia,ITA,COL,353
2017,Mexico,Colombia,MEX,COL,284
2017,"Netherlands (Kingdom of the)",Colombia,NLD,COL,45
2017,Nicaragua,Colombia,NIC,COL,6
2017,Norway,Colombia,NOR,COL,17
2017,"New Zealand",Colombia,NZL,COL,24
2017,Panama,Colombia,PAN,COL,1660
2017,Paraguay,Colombia,PRY,COL,35
2017,Peru,Colombia,PER,COL,604
2017,Portugal,Colombia,PRT,COL,71
2017,"El Salvador",Colombia,SLV,COL,5
2017,Spain,Colombia,ESP,COL,179
2017,Sweden,Colombia,SWE,COL,30
2017,Switzerland,Colombia,CHE,COL,254
2017,"Trinidad and Tobago",Colombia,TTO,COL,14
2017,Uruguay,Colombia,URY,COL,141
2017,"United States of America",Colombia,USA,COL,4264
2017,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,122677
2018,Aruba,Colombia,ABW,COL,0
2018,Argentina,Colombia,ARG,COL,547
2018,Australia,Colombia,AUS,COL,110
2018,Austria,Colombia,AUT,COL,0
2018,Belgium,Colombia,BEL,COL,33
2018,Bahamas,Colombia,BHS,COL,5
2018,"Bolivia (Plurinational State of)",Colombia,BOL,COL,213
2018,Brazil,Colombia,BRA,COL,1297
2018,Canada,Colombia,CAN,COL,7356
2018,Chile,Colombia,CHL,COL,1218
2018,Colombia,Colombia,COL,COL,0
2018,"Costa Rica",Colombia,CRI,COL,2258
2018,"Curacao ",Colombia,CUW,COL,53
2018,Denmark,Colombia,DNK,COL,5
2018,"Dominican Rep.",Colombia,DOM,COL,0
2018,Ecuador,Colombia,ECU,COL,50532
2018,France,Colombia,FRA,COL,527
2018,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,31
2018,Germany,Colombia,DEU,COL,66
2018,Greece,Colombia,GRC,COL,0
2018,Guatemala,Colombia,GTM,COL,8
2018,Iceland,Colombia,ISL,COL,0
2018,Israel,Colombia,ISR,COL,0
2018,Italy,Colombia,ITA,COL,450
2018,"Rep. of Korea",Colombia,KOR,COL,0
2018,Mexico,Colombia,MEX,COL,311
2018,Malta,Colombia,MLT,COL,0
2018,"Netherlands (Kingdom of the)",Colombia,NLD,COL,29
2018,Nicaragua,Colombia,NIC,COL,6
2018,Norway,Colombia,NOR,COL,10
2018,"New Zealand",Colombia,NZL,COL,26
2018,Panama,Colombia,PAN,COL,1691
2018,Paraguay,Colombia,PRY,COL,35
2018,Peru,Colombia,PER,COL,623
2018,Portugal,Colombia,PRT,COL,58
2018,"El Salvador",Colombia,SLV,COL,5
2018,Spain,Colombia,ESP,COL,208
2018,Sweden,Colombia,SWE,COL,32
2018,Switzerland,Colombia,CHE,COL,228
2018,"Trinidad and Tobago",Colombia,TTO,COL,15
2018,Uruguay,Colombia,URY,COL,149
2018,"United States of America",Colombia,USA,COL,3292
2018,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,67156
2019,Aruba,Colombia,ABW,COL,0
2019,Argentina,Colombia,ARG,COL,558
2019,Australia,Colombia,AUS,COL,102
2019,Austria,Colombia,AUT,COL,0
2019,Belgium,Colombia,BEL,COL,73
2019,Bahamas,Colombia,BHS,COL,5
2019,"Bolivia (Plurinational State of)",Colombia,BOL,COL,201
2019,Brazil,Colombia,BRA,COL,1295
2019,Canada,Colombia,CAN,COL,4982
2019,Chile,Colombia,CHL,COL,1227
2019,Colombia,Colombia,COL,COL,0
2019,"Costa Rica",Colombia,CRI,COL,2325
2019,"Curacao ",Colombia,CUW,COL,28
2019,Denmark,Colombia,DNK,COL,5
2019,"Dominican Rep.",Colombia,DOM,COL,0
2019,Ecuador,Colombia,ECU,COL,102928
2019,Finland,Colombia,FIN,COL,0
2019,France,Colombia,FRA,COL,587
2019,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,24
2019,Germany,Colombia,DEU,COL,69
2019,Greece,Colombia,GRC,COL,0
2019,Guatemala,Colombia,GTM,COL,8
2019,Iceland,Colombia,ISL,COL,0
2019,Israel,Colombia,ISR,COL,0
2019,Italy,Colombia,ITA,COL,690
2019,"Rep. of Korea",Colombia,KOR,COL,0
2019,Luxembourg,Colombia,LUX,COL,0
2019,Mexico,Colombia,MEX,COL,351
2019,Malta,Colombia,MLT,COL,0
2019,"Netherlands (Kingdom of the)",Colombia,NLD,COL,19
2019,Nicaragua,Colombia,NIC,COL,6
2019,Norway,Colombia,NOR,COL,12
2019,"New Zealand",Colombia,NZL,COL,30
2019,Panama,Colombia,PAN,COL,1702
2019,Paraguay,Colombia,PRY,COL,17
2019,Peru,Colombia,PER,COL,705
2019,Portugal,Colombia,PRT,COL,45
2019,"El Salvador",Colombia,SLV,COL,5
2019,Spain,Colombia,ESP,COL,242
2019,Suriname,Colombia,SUR,COL,0
2019,Sweden,Colombia,SWE,COL,39
2019,Switzerland,Colombia,CHE,COL,246
2019,"Trinidad and Tobago",Colombia,TTO,COL,12
2019,Uruguay,Colombia,URY,COL,158
2019,"United States of America",Colombia,USA,COL,2936
2019,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,67622
2020,Aruba,Colombia,ABW,COL,0
2020,Argentina,Colombia,ARG,COL,560
2020,Australia,Colombia,AUS,COL,103
2020,Austria,Colombia,AUT,COL,0
2020,Belgium,Colombia,BEL,COL,105
2020,Bahamas,Colombia,BHS,COL,5
2020,"Bolivia (Plurinational State of)",Colombia,BOL,COL,202
2020,Brazil,Colombia,BRA,COL,1297
2020,Canada,Colombia,CAN,COL,4577
2020,Chile,Colombia,CHL,COL,1231
2020,Colombia,Colombia,COL,COL,0
2020,"Costa Rica",Colombia,CRI,COL,2322
2020,"Curacao ",Colombia,CUW,COL,44
2020,Denmark,Colombia,DNK,COL,5
2020,"Dominican Rep.",Colombia,DOM,COL,0
2020,Ecuador,Colombia,ECU,COL,102931
2020,Finland,Colombia,FIN,COL,0
2020,France,Colombia,FRA,COL,644
2020,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,23
2020,Germany,Colombia,DEU,COL,69
2020,Greece,Colombia,GRC,COL,0
2020,Guatemala,Colombia,GTM,COL,10
2020,Honduras,Colombia,HND,COL,0
2020,Israel,Colombia,ISR,COL,0
2020,Italy,Colombia,ITA,COL,664
2020,"Rep. of Korea",Colombia,KOR,COL,0
2020,Luxembourg,Colombia,LUX,COL,0
2020,Mexico,Colombia,MEX,COL,448
2020,Malta,Colombia,MLT,COL,0
2020,"Netherlands (Kingdom of the)",Colombia,NLD,COL,43
2020,Nicaragua,Colombia,NIC,COL,6
2020,Norway,Colombia,NOR,COL,12
2020,"New Zealand",Colombia,NZL,COL,29
2020,Panama,Colombia,PAN,COL,1698
2020,Paraguay,Colombia,PRY,COL,17
2020,Peru,Colombia,PER,COL,706
2020,Portugal,Colombia,PRT,COL,33
2020,"El Salvador",Colombia,SLV,COL,5
2020,Spain,Colombia,ESP,COL,985
2020,Suriname,Colombia,SUR,COL,0
2020,Sweden,Colombia,SWE,COL,40
2020,Switzerland,Colombia,CHE,COL,275
2020,"Trinidad and Tobago",Colombia,TTO,COL,12
2020,Uruguay,Colombia,URY,COL,162
2020,"United States of America",Colombia,USA,COL,2668
2020,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,67935
2021,Argentina,Colombia,ARG,COL,561
2021,Australia,Colombia,AUS,COL,87
2021,Austria,Colombia,AUT,COL,5
2021,Belgium,Colombia,BEL,COL,135
2021,"Bolivia (Plurinational State of)",Colombia,BOL,COL,200
2021,Brazil,Colombia,BRA,COL,1300
2021,Canada,Colombia,CAN,COL,5835
2021,Chile,Colombia,CHL,COL,1234
2021,Colombia,Colombia,COL,COL,0
2021,"Costa Rica",Colombia,CRI,COL,2317
2021,Czechia,Colombia,CZE,COL,0
2021,Denmark,Colombia,DNK,COL,5
2021,"Dominican Rep.",Colombia,DOM,COL,0
2021,Ecuador,Colombia,ECU,COL,54491
2021,Finland,Colombia,FIN,COL,0
2021,France,Colombia,FRA,COL,1036
2021,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,15
2021,Germany,Colombia,DEU,COL,79
2021,Greece,Colombia,GRC,COL,0
2021,Guatemala,Colombia,GTM,COL,10
2021,Iceland,Colombia,ISL,COL,0
2021,Ireland,Colombia,IRL,COL,0
2021,Israel,Colombia,ISR,COL,0
2021,Italy,Colombia,ITA,COL,950
2021,"Rep. of Korea",Colombia,KOR,COL,0
2021,Luxembourg,Colombia,LUX,COL,0
2021,Mexico,Colombia,MEX,COL,530
2021,Malta,Colombia,MLT,COL,0
2021,"Netherlands (Kingdom of the)",Colombia,NLD,COL,118
2021,Nicaragua,Colombia,NIC,COL,6
2021,Norway,Colombia,NOR,COL,8
2021,"New Zealand",Colombia,NZL,COL,32
2021,Panama,Colombia,PAN,COL,1683
2021,Paraguay,Colombia,PRY,COL,17
2021,Peru,Colombia,PER,COL,712
2021,Portugal,Colombia,PRT,COL,24
2021,"El Salvador",Colombia,SLV,COL,18
2021,Spain,Colombia,ESP,COL,2158
2021,Suriname,Colombia,SUR,COL,0
2021,Sweden,Colombia,SWE,COL,40
2021,Switzerland,Colombia,CHE,COL,288
2021,"Trinidad and Tobago",Colombia,TTO,COL,11
2021,Uruguay,Colombia,URY,COL,162
2021,"United States of America",Colombia,USA,COL,2557
2021,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,39168
2023,Argentina,Colombia,ARG,COL,564
2023,Australia,Colombia,AUS,COL,39
2023,Austria,Colombia,AUT,COL,8
2023,Belgium,Colombia,BEL,COL,182
2023,"Bolivia (Plurinational State of)",Colombia,BOL,COL,200
2023,Brazil,Colombia,BRA,COL,270
2023,Canada,Colombia,CAN,COL,7002
2023,Chile,Colombia,CHL,COL,1235
2023,Colombia,Colombia,COL,COL,0
2023,"Costa Rica",Colombia,CRI,COL,2292
2023,Cyprus,Colombia,CYP,COL,0
2023,Czechia,Colombia,CZE,COL,5
2023,Denmark,Colombia,DNK,COL,5
2023,"Dominican Rep.",Colombia,DOM,COL,0
2023,Ecuador,Colombia,ECU,COL,59358
2023,Finland,Colombia,FIN,COL,8
2023,France,Colombia,FRA,COL,1821
2023,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,27
2023,Germany,Colombia,DEU,COL,199
2023,Greece,Colombia,GRC,COL,0
2023,Guatemala,Colombia,GTM,COL,10
2023,Honduras,Colombia,HND,COL,5
2023,Croatia,Colombia,HRV,COL,0
2023,Iceland,Colombia,ISL,COL,7
2023,Ireland,Colombia,IRL,COL,5
2023,Israel,Colombia,ISR,COL,0
2023,Italy,Colombia,ITA,COL,1218
2023,Luxembourg,Colombia,LUX,COL,0
2023,Mexico,Colombia,MEX,COL,556
2023,Malta,Colombia,MLT,COL,0
2023,"Netherlands (Kingdom of the)",Colombia,NLD,COL,370
2023,Nicaragua,Colombia,NIC,COL,6
2023,Norway,Colombia,NOR,COL,105
2023,"New Zealand",Colombia,NZL,COL,36
2023,Panama,Colombia,PAN,COL,1686
2023,Paraguay,Colombia,PRY,COL,21
2023,Peru,Colombia,PER,COL,748
2023,Poland,Colombia,POL,COL,5
2023,Portugal,Colombia,PRT,COL,17
2023,"El Salvador",Colombia,SLV,COL,16
2023,Spain,Colombia,ESP,COL,3475
2023,Suriname,Colombia,SUR,COL,0
2023,Sweden,Colombia,SWE,COL,43
2023,Switzerland,Colombia,CHE,COL,335
2023,"Sint Maarten (Dutch part)",Colombia,SXM,COL,5
2023,"Trinidad and Tobago",Colombia,TTO,COL,7
2023,Uruguay,Colombia,URY,COL,174
2023,"United States of America",Colombia,USA,COL,4272
2023,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,29176
2022,Argentina,Colombia,ARG,COL,562
2022,Australia,Colombia,AUS,COL,85
2022,Austria,Colombia,AUT,COL,5
2022,Belgium,Colombia,BEL,COL,160
2022,"Bolivia (Plurinational State of)",Colombia,BOL,COL,200
2022,Brazil,Colombia,BRA,COL,1318
2022,Canada,Colombia,CAN,COL,4351
2022,Chile,Colombia,CHL,COL,1235
2022,Colombia,Colombia,COL,COL,0
2022,"Costa Rica",Colombia,CRI,COL,2304
2022,Cyprus,Colombia,CYP,COL,0
2022,Czechia,Colombia,CZE,COL,5
2022,Denmark,Colombia,DNK,COL,5
2022,"Dominican Rep.",Colombia,DOM,COL,0
2022,Ecuador,Colombia,ECU,COL,57160
2022,Finland,Colombia,FIN,COL,6
2022,France,Colombia,FRA,COL,1427
2022,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,15
2022,Germany,Colombia,DEU,COL,132
2022,Guatemala,Colombia,GTM,COL,10
2022,Honduras,Colombia,HND,COL,5
2022,Iceland,Colombia,ISL,COL,0
2022,Israel,Colombia,ISR,COL,0
2022,Italy,Colombia,ITA,COL,1094
2022,Luxembourg,Colombia,LUX,COL,0
2022,Mexico,Colombia,MEX,COL,616
2022,Malta,Colombia,MLT,COL,0
2022,"Netherlands (Kingdom of the)",Colombia,NLD,COL,290
2022,Nicaragua,Colombia,NIC,COL,6
2022,Norway,Colombia,NOR,COL,49
2022,"New Zealand",Colombia,NZL,COL,33
2022,Panama,Colombia,PAN,COL,1654
2022,Paraguay,Colombia,PRY,COL,18
2022,Peru,Colombia,PER,COL,734
2022,Poland,Colombia,POL,COL,5
2022,Portugal,Colombia,PRT,COL,21
2022,"El Salvador",Colombia,SLV,COL,16
2022,Spain,Colombia,ESP,COL,2785
2022,Suriname,Colombia,SUR,COL,0
2022,Sweden,Colombia,SWE,COL,40
2022,Switzerland,Colombia,CHE,COL,323
2022,"Trinidad and Tobago",Colombia,TTO,COL,8
2022,Uruguay,Colombia,URY,COL,170
2022,"United States of America",Colombia,USA,COL,2984
2022,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,29181
2010,Algeria,Nigeria,DZA,NGA,0
2010,Egypt,Nigeria,EGY,NGA,0
2010,Argentina,Nigeria,ARG,NGA,51
2010,Australia,Nigeria,AUS,NGA,101
2010,Austria,Nigeria,AUT,NGA,228
